@relation 'FINAL DATASET'

@attribute xa0 numeric
@attribute ya0 numeric
@attribute za0 numeric
@attribute xg0 numeric
@attribute yg0 numeric
@attribute xa1 numeric
@attribute ya1 numeric
@attribute za1 numeric
@attribute xg1 numeric
@attribute yg1 numeric
@attribute xa2 numeric
@attribute ya2 numeric
@attribute za2 numeric
@attribute xg2 numeric
@attribute yg2 numeric
@attribute xa3 numeric
@attribute ya3 numeric
@attribute za3 numeric
@attribute xg3 numeric
@attribute yg3 numeric
@attribute xa4 numeric
@attribute ya4 numeric
@attribute za4 numeric
@attribute xg4 numeric
@attribute yg4 numeric
@attribute xa5 numeric
@attribute ya5 numeric
@attribute za5 numeric
@attribute xg5 numeric
@attribute yg5 numeric
@attribute xa6 numeric
@attribute ya6 numeric
@attribute za6 numeric
@attribute xg6 numeric
@attribute yg6 numeric
@attribute xa7 numeric
@attribute ya7 numeric
@attribute za7 numeric
@attribute xg7 numeric
@attribute yg7 numeric
@attribute xa8 numeric
@attribute ya8 numeric
@attribute za8 numeric
@attribute xg8 numeric
@attribute yg8 numeric
@attribute xa9 numeric
@attribute ya9 numeric
@attribute za9 numeric
@attribute xg9 numeric
@attribute yg9 numeric
@attribute xa10 numeric
@attribute ya10 numeric
@attribute za10 numeric
@attribute xg10 numeric
@attribute yg10 numeric
@attribute xa11 numeric
@attribute ya11 numeric
@attribute za11 numeric
@attribute xg11 numeric
@attribute yg11 numeric
@attribute xa12 numeric
@attribute ya12 numeric
@attribute za12 numeric
@attribute xg12 numeric
@attribute yg12 numeric
@attribute xa13 numeric
@attribute ya13 numeric
@attribute za13 numeric
@attribute xg13 numeric
@attribute yg13 numeric
@attribute xa14 numeric
@attribute ya14 numeric
@attribute za14 numeric
@attribute xg14 numeric
@attribute yg14 numeric
@attribute xa15 numeric
@attribute ya15 numeric
@attribute za15 numeric
@attribute xg15 numeric
@attribute yg15 numeric
@attribute xa16 numeric
@attribute ya16 numeric
@attribute za16 numeric
@attribute xg16 numeric
@attribute yg16 numeric
@attribute xa17 numeric
@attribute ya17 numeric
@attribute za17 numeric
@attribute xg17 numeric
@attribute yg17 numeric
@attribute xa18 numeric
@attribute ya18 numeric
@attribute za18 numeric
@attribute xg18 numeric
@attribute yg18 numeric
@attribute xa19 numeric
@attribute ya19 numeric
@attribute za19 numeric
@attribute xg19 numeric
@attribute yg19 numeric
@attribute xa20 numeric
@attribute ya20 numeric
@attribute za20 numeric
@attribute xg20 numeric
@attribute yg20 numeric
@attribute xa21 numeric
@attribute ya21 numeric
@attribute za21 numeric
@attribute xg21 numeric
@attribute yg21 numeric
@attribute xa22 numeric
@attribute ya22 numeric
@attribute za22 numeric
@attribute xg22 numeric
@attribute yg22 numeric
@attribute xa23 numeric
@attribute ya23 numeric
@attribute za23 numeric
@attribute xg23 numeric
@attribute yg23 numeric
@attribute xa24 numeric
@attribute ya24 numeric
@attribute za24 numeric
@attribute xg24 numeric
@attribute yg24 numeric
@attribute xa25 numeric
@attribute ya25 numeric
@attribute za25 numeric
@attribute xg25 numeric
@attribute yg25 numeric
@attribute xa26 numeric
@attribute ya26 numeric
@attribute za26 numeric
@attribute xg26 numeric
@attribute yg26 numeric
@attribute xa27 numeric
@attribute ya27 numeric
@attribute za27 numeric
@attribute xg27 numeric
@attribute yg27 numeric
@attribute xa28 numeric
@attribute ya28 numeric
@attribute za28 numeric
@attribute xg28 numeric
@attribute yg28 numeric
@attribute xa29 numeric
@attribute ya29 numeric
@attribute za29 numeric
@attribute xg29 numeric
@attribute yg29 numeric
@attribute xa30 numeric
@attribute ya30 numeric
@attribute za30 numeric
@attribute xg30 numeric
@attribute yg30 numeric
@attribute xa31 numeric
@attribute ya31 numeric
@attribute za31 numeric
@attribute xg31 numeric
@attribute yg31 numeric
@attribute xa32 numeric
@attribute ya32 numeric
@attribute za32 numeric
@attribute xg32 numeric
@attribute yg32 numeric
@attribute xa33 numeric
@attribute ya33 numeric
@attribute za33 numeric
@attribute xg33 numeric
@attribute yg33 numeric
@attribute xa34 numeric
@attribute ya34 numeric
@attribute za34 numeric
@attribute xg34 numeric
@attribute yg34 numeric
@attribute xa35 numeric
@attribute ya35 numeric
@attribute za35 numeric
@attribute xg35 numeric
@attribute yg35 numeric
@attribute xa36 numeric
@attribute ya36 numeric
@attribute za36 numeric
@attribute xg36 numeric
@attribute yg36 numeric
@attribute xa37 numeric
@attribute ya37 numeric
@attribute za37 numeric
@attribute xg37 numeric
@attribute yg37 numeric
@attribute xa38 numeric
@attribute ya38 numeric
@attribute za38 numeric
@attribute xg38 numeric
@attribute yg38 numeric
@attribute xa39 numeric
@attribute ya39 numeric
@attribute za39 numeric
@attribute xg39 numeric
@attribute yg39 numeric
@attribute xa40 numeric
@attribute ya40 numeric
@attribute za40 numeric
@attribute xg40 numeric
@attribute yg40 numeric
@attribute xa41 numeric
@attribute ya41 numeric
@attribute za41 numeric
@attribute xg41 numeric
@attribute yg41 numeric
@attribute xa42 numeric
@attribute ya42 numeric
@attribute za42 numeric
@attribute xg42 numeric
@attribute yg42 numeric
@attribute xa43 numeric
@attribute ya43 numeric
@attribute za43 numeric
@attribute xg43 numeric
@attribute yg43 numeric
@attribute xa44 numeric
@attribute ya44 numeric
@attribute za44 numeric
@attribute xg44 numeric
@attribute yg44 numeric
@attribute xa45 numeric
@attribute ya45 numeric
@attribute za45 numeric
@attribute xg45 numeric
@attribute yg45 numeric
@attribute xa46 numeric
@attribute ya46 numeric
@attribute za46 numeric
@attribute xg46 numeric
@attribute yg46 numeric
@attribute xa47 numeric
@attribute ya47 numeric
@attribute za47 numeric
@attribute xg47 numeric
@attribute yg47 numeric
@attribute xa48 numeric
@attribute ya48 numeric
@attribute za48 numeric
@attribute xg48 numeric
@attribute yg48 numeric
@attribute xa49 numeric
@attribute ya49 numeric
@attribute za49 numeric
@attribute xg49 numeric
@attribute yg49 numeric
@attribute xa50 numeric
@attribute ya50 numeric
@attribute za50 numeric
@attribute xg50 numeric
@attribute yg50 numeric
@attribute xa51 numeric
@attribute ya51 numeric
@attribute za51 numeric
@attribute xg51 numeric
@attribute yg51 numeric
@attribute xa52 numeric
@attribute ya52 numeric
@attribute za52 numeric
@attribute xg52 numeric
@attribute yg52 numeric
@attribute xa53 numeric
@attribute ya53 numeric
@attribute za53 numeric
@attribute xg53 numeric
@attribute yg53 numeric
@attribute xa54 numeric
@attribute ya54 numeric
@attribute za54 numeric
@attribute xg54 numeric
@attribute yg54 numeric
@attribute xa55 numeric
@attribute ya55 numeric
@attribute za55 numeric
@attribute xg55 numeric
@attribute yg55 numeric
@attribute xa56 numeric
@attribute ya56 numeric
@attribute za56 numeric
@attribute xg56 numeric
@attribute yg56 numeric
@attribute xa57 numeric
@attribute ya57 numeric
@attribute za57 numeric
@attribute xg57 numeric
@attribute yg57 numeric
@attribute xa58 numeric
@attribute ya58 numeric
@attribute za58 numeric
@attribute xg58 numeric
@attribute yg58 numeric
@attribute xa59 numeric
@attribute ya59 numeric
@attribute za59 numeric
@attribute xg59 numeric
@attribute yg59 numeric
@attribute xa60 numeric
@attribute ya60 numeric
@attribute za60 numeric
@attribute xg60 numeric
@attribute yg60 numeric
@attribute xa61 numeric
@attribute ya61 numeric
@attribute za61 numeric
@attribute xg61 numeric
@attribute yg61 numeric
@attribute xa62 numeric
@attribute ya62 numeric
@attribute za62 numeric
@attribute xg62 numeric
@attribute yg62 numeric
@attribute xa63 numeric
@attribute ya63 numeric
@attribute za63 numeric
@attribute xg63 numeric
@attribute yg63 numeric
@attribute xa64 numeric
@attribute ya64 numeric
@attribute za64 numeric
@attribute xg64 numeric
@attribute yg64 numeric
@attribute xa65 numeric
@attribute ya65 numeric
@attribute za65 numeric
@attribute xg65 numeric
@attribute yg65 numeric
@attribute xa66 numeric
@attribute ya66 numeric
@attribute za66 numeric
@attribute xg66 numeric
@attribute yg66 numeric
@attribute xa67 numeric
@attribute ya67 numeric
@attribute za67 numeric
@attribute xg67 numeric
@attribute yg67 numeric
@attribute xa68 numeric
@attribute ya68 numeric
@attribute za68 numeric
@attribute xg68 numeric
@attribute yg68 numeric
@attribute xa69 numeric
@attribute ya69 numeric
@attribute za69 numeric
@attribute xg69 numeric
@attribute yg69 numeric
@attribute xa70 numeric
@attribute ya70 numeric
@attribute za70 numeric
@attribute xg70 numeric
@attribute yg70 numeric
@attribute xa71 numeric
@attribute ya71 numeric
@attribute za71 numeric
@attribute xg71 numeric
@attribute yg71 numeric
@attribute xa72 numeric
@attribute ya72 numeric
@attribute za72 numeric
@attribute xg72 numeric
@attribute yg72 numeric
@attribute xa73 numeric
@attribute ya73 numeric
@attribute za73 numeric
@attribute xg73 numeric
@attribute yg73 numeric
@attribute xa74 numeric
@attribute ya74 numeric
@attribute za74 numeric
@attribute xg74 numeric
@attribute yg74 numeric
@attribute xa75 numeric
@attribute ya75 numeric
@attribute za75 numeric
@attribute xg75 numeric
@attribute yg75 numeric
@attribute xa76 numeric
@attribute ya76 numeric
@attribute za76 numeric
@attribute xg76 numeric
@attribute yg76 numeric
@attribute xa77 numeric
@attribute ya77 numeric
@attribute za77 numeric
@attribute xg77 numeric
@attribute yg77 numeric
@attribute xa78 numeric
@attribute ya78 numeric
@attribute za78 numeric
@attribute xg78 numeric
@attribute yg78 numeric
@attribute xa79 numeric
@attribute ya79 numeric
@attribute za79 numeric
@attribute xg79 numeric
@attribute yg79 numeric
@attribute XAMIN numeric
@attribute YAMIN numeric
@attribute ZAMIN numeric
@attribute XGMIN numeric
@attribute YGMIN numeric
@attribute XAMAX numeric
@attribute YAMAX numeric
@attribute ZAMAX numeric
@attribute XGMAX numeric
@attribute YGMAX numeric
@attribute XAMEAN numeric
@attribute YAMEAN numeric
@attribute ZAMEAN numeric
@attribute XGMEAN numeric
@attribute YGMEAN numeric
@attribute XAMEDIAN numeric
@attribute YAMEDIAN numeric
@attribute ZAMEDIAN numeric
@attribute XGMEDIAN numeric
@attribute YGMEDIAN numeric
@attribute XAKURT numeric
@attribute YAKURT numeric
@attribute ZAKURT numeric
@attribute XGKURT numeric
@attribute YGKURT numeric
@attribute XASTD numeric
@attribute YASTD numeric
@attribute ZASTD numeric
@attribute XGSTD numeric
@attribute YGSTD numeric
@attribute XAVAR numeric
@attribute YAVAR numeric
@attribute ZAVAR numeric
@attribute XGVAR numeric
@attribute YGVAR numeric
@attribute XASKEW numeric
@attribute YASKEW numeric
@attribute ZASKEW numeric
@attribute XGSKEW numeric
@attribute YGSKEW numeric
@attribute Class {c1,c4,c8,c6,c9,c5,c2,c3,c7,c0}

@data
-0.179508659,-0.591492547,0.197465497,-0.406208366,0.002797762,-0.24953476,-0.533610474,0.288319089,-0.437916338,0.092992276,-0.267551895,-0.546032746,0.430226832,-0.483080208,0.100319743,-0.220219706,-0.588099394,0.598699543,-0.545430303,0.08326672,-0.209488299,-0.662972763,0.696685096,-0.6040501,0.074740209,-0.161447166,-0.750920656,0.74402013,-0.639488399,0.04916067,-0.072393115,-0.762235197,0.794525698,-0.630961895,0.002797762,-0.059084351,-0.720866417,0.777960097,-0.563815594,-0.031441513,-0.140231426,-0.640025235,0.806780092,-0.445243806,-0.051025845,-0.157416187,-0.572940723,0.766837662,-0.298694372,-0.075406343,-0.02785625,-0.565284857,0.572763298,-0.14721556,-0.09978684,0.155439118,-0.58833776,0.281025756,-0.005462297,-0.131628036,0.305339351,-0.551454917,0.045479015,0.116573408,-0.159738868,0.288199048,-0.474860813,-0.098031023,0.217958972,-0.132827073,0.179164835,-0.327518001,-0.476352408,0.292565942,-0.054622967,0.17913228,-0.30446595,-0.695405593,0.32187584,0.010125233,0.129859127,-0.276954278,-0.751324919,0.302291512,0.029709566,0.098350566,-0.241431835,-0.696324436,0.244870767,0.056488141,0.093134074,-0.29586052,-0.487044627,0.149613649,0.080868639,0.050315812,-0.323727995,-0.144927377,0.02997602,0.106448174,0.00787473,-0.325496014,0.135483884,-0.08606448,0.144417793,0.01124484,-0.337586458,0.291174002,-0.178923532,0.176125765,-7.15E-04,-0.364186439,0.481218419,-0.231414869,0.191979751,0.030572339,-0.423465403,1.164014569,-0.236344263,0.231148422,0.096184699,-0.349868049,1.254732741,-0.200905949,0.286037832,0.132749302,-0.180744397,0.623792916,-0.083666399,0.321476161,0.103928476,0.005923821,0.191090398,0.203304023,0.306821197,0.134401102,0.077578873,-0.283056293,0.45736745,0.209166005,0.209659089,0.026116229,-0.62883853,0.61017853,0.140687451,0.149297929,-0.047238279,-0.69207921,0.654143333,0.05409006,-0.088733004,0.056592539,-0.764280207,0.627231538,-0.01065814,-0.230808081,0.137871892,-0.572234985,0.557553947,-0.021715961,-0.246030959,0.119197147,-0.339238734,0.461097777,-9.33E-04,-0.243401107,0.13655067,-0.251173322,0.351185709,0.050359711,-0.245645641,0.118892975,-0.221756317,0.252198249,0.105249137,-0.199475505,-0.012411979,-0.137079598,0.173994139,0.12843059,-0.037382211,-0.099822219,0.038750008,0.098188117,0.127231553,-0.038240825,0.016266879,0.382339836,0.015321077,0.12230216,0.013029545,-0.045201945,0.702028534,-0.056754597,0.117505997,0.114611438,-0.066479189,0.574838026,-0.075139888,0.12843059,0.006260843,0.02132655,0.537726096,-0.003064215,0.123634428,-0.21755667,0.084589792,0.533833144,0.112976283,0.074740209,-0.336702428,0.057376867,0.260259617,0.22288835,0.065014653,-0.255400788,-0.03089321,-0.0859285,0.312017053,0.066213697,-0.158523974,-0.121111379,-0.298228775,0.377964288,0.024780177,-0.108451112,-0.038931354,-0.457603979,0.436717302,-0.01065814,-0.066715271,0.051201536,-0.573491179,0.473354638,-0.007061018,0.118641244,0.164017167,-0.671868609,0.481881171,0.007727152,0.359509917,0.267062581,-0.686431268,0.45989874,0.039435118,0.479651233,0.357068082,-0.569539157,0.417132974,0.090594195,0.451375426,0.466921702,-0.310169898,0.347455382,0.152944311,0.423652527,0.500874698,-0.095805526,0.25579536,0.201838523,0.507248599,0.487572546,0.164010578,0.155608848,0.218891546,0.405539264,0.428573338,0.211184706,0.075006664,0.22382094,0.20126901,0.341453353,0.273850252,0.03117506,0.232347459,0.049497359,0.247589314,0.246071319,0.022648549,0.237143621,0.075281888,0.184270937,0.112757513,0.051825207,0.222488672,0.069396004,0.224689271,-0.087351121,0.112976283,0.159072742,0.042041852,0.283797869,-0.141431827,0.193578467,0.078337327,0.036971598,0.315150774,-0.246621582,0.276578724,0.035704769,0.028382316,0.342000284,-0.407787322,0.341326952,0.045563549,0.076119945,0.339016904,-0.496013014,0.371969104,0.04303224,0.166780951,0.307782456,-0.499067585,0.355981886,0.021049827,0.208126797,0.299037664,-0.424308592,0.299893409,0.008926192,0.150688926,0.275605117,-0.237982364,0.21675992,0.019850787,0.152168235,0.249627172,-0.041649924,0.120303757,0.05409006,0.157357009,0.252489032,0.063778066,0.03117506,0.107647218,0.002232032,0.201221566,0.244109354,-0.042099655,0.152944311,-0.201485787,0.175400064,0.395938556,-0.089794829,0.187183589,-0.37735573,0.109280881,0.380625935,-0.109245934,0.221289635,-0.388596316,-0.022461411,0.303624118,-0.109245934,0.213962168,-0.265717532,-0.144377069,0.262902897,-0.089794829,0.150413007,-0.10674062,-0.185964044,0.15710568,-0.043298695,0.07713829,-0.048050078,-0.080458772,0.042714391,0.021449506,0.033306688,-0.097585802,0.053543096,-0.003111843,0.088462561,0.028377298,-0.213623967,0.15865904,-0.068287396,0.139754862,0.066213697,-0.332978973,0.164450699,-0.125272936,0.160538241,0.123634428,-0.341837958,0.083760543,-0.170714201,0.152011722,0.148014918,-0.264052501,-0.029582954,-0.173025789,0.120303757,0.121103115,-0.213118238,-0.084832493,-0.108925592,0.081135094,0.065014653,-0.388596316,-0.762235197,-0.764280207,-0.639488399,-0.159738868,0.507248599,0.500874698,1.254732741,0.654143333,0.321476161,-0.005237216,-0.063997553,0.035137223,0.082658873,0.086089462,0.007067787,-0.003244079,0.017819083,0.114774846,0.077737808,-0.334860631,-0.764536998,-0.496565372,0.015484342,0.029935913,0.209938998,0.330154737,0.471329842,0.302533909,0.098978513,0.044074383,0.10900215,0.22215182,0.091526766,0.009796746,0.332970135,-0.442676419,0.271063488,-0.553236943,-0.001369207,c0
-0.033429287,-0.070165807,-0.161068528,0.123900883,0.141886488,-0.129195443,-0.129892928,-0.143059175,0.095790036,0.157740474,-0.263444824,-0.158043853,-0.179034344,0.071409538,0.187183589,-0.328075487,-0.152504911,-0.149655068,0.050626166,0.221289635,-0.429999331,-0.083812164,-0.063120687,0.028776979,0.242073014,-0.590913515,-0.014973777,0.077537414,0.010391687,0.266586721,-0.605983768,-0.032172405,0.152972893,-0.015187849,0.2933653,-0.452640133,-0.097701991,0.182741018,-0.044497736,0.300692767,-0.231668737,-0.129453768,0.226082235,-0.061683986,0.261657327,-0.182453069,-0.061036299,0.218829889,-0.061683986,0.261657327,-0.204029297,0.003753535,0.190180905,-0.047029044,0.259259254,-0.191317329,-0.00118037,0.163051866,-0.023847589,0.259259254,-0.23325713,-0.012481517,0.076754554,0.003064215,0.25432986,-0.304223492,-0.010872758,0.020600799,0.02997602,0.245803356,-0.424457877,-0.008402305,-0.076136133,0.045830004,0.237143621,-0.467293898,-0.060040584,-0.120394818,0.047029044,0.25432986,-0.414107863,-0.082425555,-0.107382462,0.038502533,0.29589662,-0.379840467,-0.061009602,-0.100742412,0.02504663,0.330002666,-0.293412194,-0.00285003,-0.086878253,0.014122035,0.3446576,-0.193573963,0.011505747,-0.017876548,0.004263256,0.322675198,-0.135961455,-0.017513662,0.040836862,0.003064215,0.276312292,-0.149586133,-0.062040016,0.095489845,0.009192646,0.227418065,-0.166276284,-0.081478076,0.080010383,0.020250466,0.188382626,-0.242688167,-0.122612993,-0.001883915,0.077537969,0.195710093,-0.268646691,-0.145468238,-0.054815513,0.118971489,0.195710093,-0.285653031,-0.104611089,-0.004560008,0.143485218,0.25432986,-0.255355631,-0.028988033,-0.041249961,0.152011722,0.310551554,-0.210566126,-0.029345022,0.009232743,0.178923532,0.226219028,-0.303569427,0.020506811,-7.27E-04,0.203304023,0.140687451,-0.373648976,0.035518185,0.039085596,0.214361846,0.062616572,-0.389822987,-4.56E-04,0.01049704,0.219158009,0.013722355,-0.375783052,-0.011795833,-0.051612767,0.236344263,-0.002131628,-0.349229944,-0.003594588,-0.194711301,0.257127643,0.001598721,-0.27010686,0.025952377,-0.278138518,0.274180651,0.025979217,-0.158246716,0.030258227,-0.391232991,0.272981614,0.067412734,-0.057052469,0.0769499,-0.459506453,0.254596323,0.094324544,0.016995989,0.139158539,-0.47018116,0.211830541,0.100319743,-0.00947366,0.124204441,-0.380857494,0.144684255,0.091793232,-0.143442433,0.159286208,-0.088880514,0.066480152,0.073541164,-0.267467307,0.19061395,0.162045994,6.66E-04,0.039435118,-0.316733117,0.099067091,0.452699051,-0.018918199,-0.032640554,-0.262060623,0.038889723,0.570744184,0.02504663,-0.114441782,-0.240590284,0.074706944,0.483664072,0.118971489,-0.217159599,-0.165333507,0.077374863,0.299874689,0.242472693,-0.317346126,-0.098801754,0.068537552,0.044389147,0.363309354,-0.390620828,-0.037691452,0.081002316,-0.203232027,0.45377031,-0.446842521,0.034383473,0.130685484,-0.391322538,0.502664506,-0.492006391,0.166084643,0.188151172,-0.55902407,0.50506264,-0.525046647,0.418645432,0.212266738,-0.619347203,0.467226207,-0.544497728,0.65876248,0.250255363,-0.686889411,0.397548616,-0.525046647,0.848269456,0.299487656,-0.635319284,0.290034652,-0.463895559,0.994584532,0.320541131,-0.463375828,0.161737278,-0.355182528,1.041285071,0.324379773,-0.242783109,0.033573143,-0.224487081,0.86770399,0.350742385,0.023880472,-0.078737013,-0.107114308,0.566014052,0.36055561,0.375837326,-0.155742079,-0.033839595,0.324827322,0.309241523,0.805725958,-0.19237943,-0.029043432,0.245104455,0.219928185,0.763006812,-0.175326407,-0.102318145,0.3069206,0.128721362,0.796417202,-0.106847852,-0.221955761,0.409020519,0.040456286,0.611197683,-0.001731948,-0.330802023,0.509495127,-0.005249738,0.351517308,0.117772445,-0.399147362,0.524149314,-0.010653327,0.108445262,0.231414869,-0.400346398,0.470790918,0.002222266,-0.090488058,0.31321609,-0.32946977,0.371965486,0.042824604,-0.245730817,0.345057279,-0.228084207,0.258493137,0.132411253,-0.354862709,0.325472951,-0.147482008,0.187022271,0.171793045,-0.332260617,0.260724753,-0.10351719,0.169530702,0.128593442,-0.168809177,0.170397013,-0.070476949,0.210732296,0.081055359,0.157379548,0.076205701,-0.033839595,0.17683192,0.066341049,0.312863425,6.66E-04,0.002797762,0.167456516,0.095021131,0.441163823,-0.055555556,0.046762589,0.101758928,0.115551306,0.519098374,-0.087263525,0.086997069,0.096363448,0.109424524,0.464112929,-0.09592326,0.104050092,0.048640149,0.079001345,0.401626552,-0.078737013,0.104050092,0.039432451,0.066289975,0.287528229,-0.040900614,0.107647218,0.182230027,0.056146548,0.109403178,0.012922995,0.111377567,0.171621512,0.032336144,-0.01098135,0.071409538,0.090594195,0.243962872,-0.011045487,-0.129719225,0.127631232,0.069810815,0.305839923,-0.026558524,-0.261100959,0.176392213,0.068611778,0.32939811,0.031668475,-0.37604712,0.205702111,0.075939246,0.323297843,0.049876065,-0.418611533,0.213029578,0.079669595,0.274906844,0.047231737,-0.397364055,0.194777519,0.088196106,-0.605983768,-0.158043853,-0.686889411,-0.19237943,-0.544497728,1.041285071,0.36055561,0.805725958,0.50506264,0.3446576,0.002192708,0.048375698,-0.001055621,0.108876232,0.019640952,-0.113998598,0.032002309,-0.007770679,0.07380762,0.07780442,0.335583348,0.366487257,-0.012820213,-0.075453928,-0.28320857,0.362892335,0.119410041,0.328922624,0.156514739,0.241023448,0.131690847,0.014258758,0.108190093,0.024496863,0.058092303,0.830044507,0.73519456,0.318994235,0.553960666,-0.834410088,c7
0.136298384,0.085628958,-0.150479122,0.167865708,0.090594195,-6.64E-04,0.090559176,-0.138712898,0.166666672,0.118705034,-0.128472191,0.076288344,-0.110525976,0.152011722,0.152944311,-0.163328595,0.039099422,-0.060158217,0.130029306,0.17972289,-0.154669745,0.026609755,-0.006778299,0.108046897,0.167599261,-0.099120687,0.030880938,0.072180996,0.094590992,0.127231553,-0.026629867,0.045342561,0.103392511,0.090860642,0.084465757,0.070427407,0.052408584,0.107381261,0.096989073,0.066213697,0.140558585,0.055312055,0.053391663,0.109245934,0.062616572,0.156781572,0.086471198,-0.010992528,0.127631232,0.075939246,0.037672558,0.126395334,-0.081433495,0.148281381,0.110178523,-0.099743538,0.097913824,-0.140564736,0.152011722,0.145616844,-0.146539888,0.051055636,-0.15299937,0.136157736,0.167599261,-0.137824197,0.03225018,-0.086174837,0.114175327,0.174926728,-0.100213997,0.081677706,-0.005847555,0.089661606,0.168798298,0.002638319,0.101022302,0.276663618,0.065281108,0.146815881,0.027120074,0.071992003,0.495902646,0.051825207,0.130961895,0.061667771,0.138252292,0.266010661,0.078737013,0.141886488,0.034723858,0.201946972,0.050200069,0.187450036,0.127231553,0.023413157,0.144838617,-0.24318609,0.288835585,0.017452704,0.017437007,0.157993915,-0.537116757,0.363309354,-0.059552357,-0.008109029,0.149618042,-0.627962736,0.401278973,-0.091260321,-0.055975432,0.193770407,-0.531223587,0.384092718,-0.090061285,-0.071947686,0.210013483,-0.250215868,0.30961898,-0.054622967,-0.070974422,0.220660575,0.007370917,0.203304023,-0.008260058,-0.049219074,0.16161328,0.220052448,0.101918466,0.034505729,-0.076913348,0.10380222,0.312554788,0.027577939,0.061417531,-0.113556254,0.068942672,0.283674653,-0.007860378,0.07713829,-0.137839774,0.026461317,0.187194756,-0.013988809,0.088196106,-0.149472011,0.019376651,0.073102666,0.005595523,0.100319743,-0.140601021,0.025925224,-0.049146081,0.033573143,0.113775648,-0.075381096,0.01886899,-0.132716963,0.048228085,0.119904079,0.017631836,-0.023798759,-0.187234924,0.045830004,0.121103115,0.034689888,-0.044317808,-0.212347231,0.023847589,0.123634428,0.049896609,-0.048597261,-0.172680685,-0.006661338,0.132160932,-0.001991869,-0.069695642,-0.142692267,-0.039701574,0.150413007,-0.065334401,-0.147441706,-0.049899647,-0.075139888,0.176125765,-0.150887621,-0.078071228,0.042709701,-0.109245934,0.188382626,-0.129630794,0.011296423,0.187228258,-0.133759663,0.195710093,-0.084879186,0.020167429,0.265372937,-0.139888093,0.191979751,-0.066174642,-0.011205343,0.337479895,-0.125233144,0.178523853,-0.06077256,-0.047543793,0.239095191,-0.087263525,0.146815881,-0.070808662,-0.071539009,0.129828082,-0.047029044,0.089395151,-0.094517549,-0.101838089,-0.038989739,-0.007860378,0.030908607,-0.117916525,-0.056665921,-0.146773498,0.034905408,0.019850787,-0.113559476,-0.004418525,-0.185394843,0.072608583,0.05289102,-0.019469543,0.020437352,-0.1111716,0.088462561,0.094324544,0.081943273,0.059127392,0.045293276,0.078737013,0.113775648,0.149570298,0.081561638,0.168840973,0.056754597,0.112576604,0.218347244,0.05924505,0.179777878,0.037303489,0.094324544,0.237075771,0.048528417,0.122897876,0.040900614,0.069810815,0.189469307,0.021334114,-0.009566942,0.062883027,0.039435118,0.147227538,-0.008206462,-0.14826729,0.096989073,0.015054623,0.087338369,-0.023870232,-0.221847802,0.114175327,0.006394884,-0.144893286,-0.139338544,0.26245173,0.116573408,0.008926192,-0.159940041,-0.125323048,0.067663979,0.099520385,0.017452704,-0.112634846,-0.162240964,-0.139525665,0.072608583,0.015054623,-0.109504841,-0.174474102,-0.265654405,0.099520385,-0.007061018,-0.137791441,-0.143444248,-0.273352211,0.115374364,-0.002131628,-0.158896621,-0.085649646,-0.09597946,0.110444978,0.029709566,-0.203504675,-0.00724412,0.108922672,0.088462561,0.05409006,-0.237225109,-0.006860101,0.264136715,0.057953637,0.056488141,-0.125215683,-0.06994472,0.14123102,0.03117506,0.030908607,-0.031454876,-0.12305621,-0.119102016,0.02997602,-9.33E-04,-0.024105504,-0.085282245,-0.147826607,0.055555556,-0.025313083,-0.010516808,0.012990599,-0.05570839,0.089661606,-9.33E-04,0.091368551,0.060598397,-0.022451977,0.106847852,0.056488141,0.239937239,0.060226951,0.064914757,0.096989073,0.073541164,0.317181934,0.054193339,0.082307629,0.071409538,0.046762589,0.251124434,0.050373475,0.15180876,0.057953637,0.027178258,0.073982983,0.072324846,0.255505898,0.061550759,0.018651744,-0.013273977,0.014512465,0.169990659,0.07380762,0.011324274,0.01015743,-0.063909881,0.02934783,0.084865443,-0.008260058,0.098635942,-0.090825625,-0.07637731,0.095790036,-0.030242473,0.119922931,-0.020668631,-0.188808353,0.115374364,-0.01558753,0.172279108,0.020200579,-0.104934289,0.130029306,0.033306688,0.25026957,0.02481166,-0.03497654,0.127631232,0.072342128,0.29003411,0.058535002,-0.00281824,0.109245934,0.084465757,0.254772531,0.068689898,0.021005537,0.087263525,0.062616572,0.191076532,0.030957044,0.011369287,0.077537969,0.028377298,-0.237225109,-0.174474102,-0.627962736,-0.139888093,-0.091260321,0.317181934,0.220660575,0.495902646,0.401278973,0.195710093,-0.002117809,0.02259541,-0.007654536,0.083221756,0.071622702,-0.021787523,0.026535536,-0.00817262,0.087863043,0.071076471,-0.522323117,-0.110856958,1.00890205,2.598910058,-0.592226528,0.131592999,0.087881119,0.197782834,0.098163697,0.068568787,0.017316717,0.007723091,0.039118049,0.009636111,0.004701679,0.607106694,-0.101361381,-0.393561588,0.700702866,-0.138250528,c8
